hello
Results for create_user():
	Mean: 80.2738
	Standard Deviation: 8.161402723150044
	Variance: 66.60849440944095
	Coefficient of Variation: 0.10166956993626868

Results for follow():
	Mean: 78.7218
	Standard Deviation: 6.389779940558898
	Variance: 40.82928768876888
	Coefficient of Variation: 0.08116912901583676

Results for post_tweet():
	Mean: 911.0678
	Standard Deviation: 99.5066337495949
	Variance: 9901.570160176017
	Coefficient of Variation: 0.10921978995371683

Results for unfollow():
	Mean: 78.6597
	Standard Deviation: 6.071291622727146
	Variance: 36.86058196819682
	Coefficient of Variation: 0.07718427126885999

Results for delete_user():
	Mean: 105.2009
	Standard Deviation: 33.51330263246721
	Variance: 1123.1414533353336
	Coefficient of Variation: 0.3185647901535748

create_user	follow	post_tweet	unfollow	delete_user
78	81	908	79	106
78	81	943	85	104
79	77	901	73	104
77	79	904	79	101
78	95	896	79	100
79	143	1053	73	107
80	76	916	85	109
78	87	929	79	105
79	88	913	85	109
86	77	932	78	109
82	79	902	78	107
84	79	898	79	108
83	72	909	73	109
83	89	1054	79	101
83	79	896	78	110
83	86	905	84	99
79	79	915	79	106
85	80	919	78	107
80	80	905	80	106
79	81	910	78	108
80	85	910	80	101
79	80	934	79	106
79	82	910	84	118
78	78	897	79	109
79	76	895	79	105
80	80	980	78	100
85	71	919	78	101
83	76	893	78	108
78	80	906	79	100
78	85	997	84	102
79	80	921	79	107
78	80	895	79	105
79	80	905	79	108
77	81	1025	79	107
79	82	908	89	106
78	81	901	80	113
78	87	920	86	102
79	74	913	79	114
79	72	922	78	104
81	78	903	79	108
79	79	941	76	102
79	77	934	79	105
78	71	948	78	101
78	83	964	83	100
78	79	911	79	102
79	80	1007	78	108
79	77	915	79	105
79	78	906	79	106
85	80	924	79	108
78	77	934	79	100
79	77	918	84	100
83	76	908	79	105
79	81	903	80	100
78	80	1061	79	103
78	78	918	78	100
84	72	897	80	110
78	73	900	73	100
78	79	909	79	99
78	81	930	79	105
78	72	907	78	107
78	81	909	75	100
79	80	926	79	103
84	79	917	78	105
79	80	912	75	105
79	79	899	79	105
79	81	985	79	106
78	72	931	73	106
85	79	904	79	100
79	79	890	78	100
79	79	922	73	108
79	76	925	71	118
79	78	971	79	116
79	81	945	79	108
81	79	1095	78	108
78	81	948	78	104
78	80	937	78	108
78	73	941	74	108
79	80	965	80	106
79	78	963	79	109
79	82	948	79	100
79	79	942	79	105
78	80	968	79	106
79	78	931	79	106
79	78	930	78	114
80	76	948	79	100
79	80	1060	78	106
79	77	936	79	107
78	79	896	79	107
80	77	904	79	104
79	79	931	80	105
78	71	910	77	100
84	78	899	81	109
78	80	895	80	100
78	82	1073	80	102
78	81	902	79	107
79	81	892	79	111
90	80	917	79	109
79	80	912	79	108
85	86	900	78	106
79	90	1246	80	109
78	88	947	80	103
78	73	940	78	115
78	71	953	78	105
78	76	952	78	108
78	77	947	75	102
85	77	1065	79	105
79	71	943	80	101
78	79	962	79	106
78	81	953	80	103
79	79	978	79	108
79	76	940	83	103
78	79	935	78	100
84	81	943	79	107
78	79	1086	78	106
79	78	946	80	101
77	77	948	79	105
78	81	904	79	101
79	80	942	80	103
78	77	905	79	101
78	74	909	81	115
78	73	917	73	100
78	79	954	80	100
78	79	904	79	105
78	70	911	79	108
77	80	898	74	100
80	81	912	79	128
77	79	905	80	105
79	79	905	74	105
79	81	901	79	105
77	79	938	78	105
78	77	909	73	105
92	79	912	78	106
78	79	898	79	100
78	82	1006	73	106
79	78	911	70	108
79	80	902	84	107
78	82	908	79	109
78	79	933	79	115
78	81	942	78	105
78	80	1053	78	113
79	73	912	78	108
79	80	963	79	110
78	77	897	84	108
79	79	909	78	106
78	76	905	79	106
79	81	983	79	105
79	80	891	79	106
80	81	904	115	108
79	78	910	79	100
79	80	861	79	111
78	76	908	79	108
77	79	895	79	107
79	78	891	80	103
80	81	1051	80	100
104	73	897	79	100
78	83	901	79	114
78	82	896	94	100
78	80	926	80	103
79	80	911	80	105
78	81	903	80	106
79	89	909	80	109
102	86	960	80	114
79	77	900	79	107
78	80	908	81	108
78	78	912	79	102
79	72	1004	80	117
79	71	904	79	106
78	76	903	78	109
103	78	907	75	103
78	76	920	80	100
78	72	901	85	100
78	78	944	78	100
79	80	909	79	103
79	81	1068	79	114
78	78	908	79	103
127	82	904	80	101
79	85	916	80	109
78	77	936	79	100
78	78	899	79	100
79	78	915	79	112
87	90	905	78	100
79	80	923	79	103
84	77	899	78	101
79	71	892	79	109
78	71	899	74	100
78	78	1001	80	106
79	78	909	78	105
77	70	918	79	108
82	81	897	74	99
84	79	923	79	114
79	79	898	78	106
79	79	905	75	113
78	86	900	79	106
78	85	1042	78	107
79	72	895	73	104
78	81	901	79	99
98	79	889	79	99
78	80	940	73	113
79	77	901	72	108
79	80	900	80	105
113	81	900	84	109
80	78	950	79	109
80	87	898	79	106
79	80	902	81	110
79	72	910	73	107
105	80	1026	79	100
79	76	897	78	108
79	79	911	80	100
81	79	908	79	125
80	78	923	79	120
84	79	908	78	105
80	78	899	78	108
79	78	906	81	100
78	81	1042	79	115
78	78	900	78	164
77	80	896	80	108
79	77	902	80	104
80	79	910	79	102
80	73	904	78	100
78	78	909	85	108
83	81	904	78	169
83	80	923	79	102
113	79	919	79	105
82	85	905	78	106
83	79	907	79	109
83	80	964	79	107
82	72	913	87	106
78	79	889	80	108
78	80	903	79	103
118	71	919	79	108
79	71	912	86	104
79	77	896	81	177
78	83	942	74	101
79	78	1083	80	101
99	73	948	79	100
78	80	940	79	108
116	80	941	79	104
79	80	943	78	135
78	77	985	80	103
112	80	939	78	100
80	88	945	84	108
80	78	932	78	100
80	77	897	78	158
78	76	906	77	106
78	80	898	78	99
84	80	1027	78	103
78	77	897	78	101
79	71	902	84	109
78	72	901	74	154
84	77	916	79	100
78	78	903	78	106
78	70	898	78	108
78	80	893	74	100
78	81	1107	78	99
79	87	901	86	133
78	80	894	74	107
107	81	902	79	104
79	80	901	79	105
78	72	913	73	117
78	82	914	89	128
78	90	892	79	101
79	81	925	80	108
80	76	911	71	108
84	77	893	79	124
80	80	895	78	108
80	77	983	78	123
79	79	825	78	106
79	78	906	77	109
78	73	901	79	109
79	78	1044	79	102
79	76	844	78	132
79	79	973	78	101
78	79	950	79	107
78	86	1078	79	106
78	80	937	77	106
79	80	975	83	110
79	78	964	79	144
78	80	905	78	107
79	77	915	79	108
78	80	907	79	108
80	85	894	80	112
78	80	932	78	102
79	71	902	78	138
79	76	903	80	110
78	79	892	79	99
79	86	966	80	103
78	111	917	79	105
78	80	898	78	106
79	86	906	80	124
78	78	908	78	108
93	71	911	79	106
78	78	893	80	108
84	80	907	78	103
79	72	1022	78	114
78	73	828	78	105
78	82	907	77	109
77	77	908	74	102
78	77	916	80	101
78	72	924	80	99
85	80	913	78	101
77	80	912	79	103
78	80	945	79	126
78	76	915	78	118
78	79	903	78	143
78	79	942	79	110
78	78	986	78	108
84	77	918	78	101
78	77	914	79	105
78	80	906	78	100
78	78	961	79	103
78	76	971	78	108
78	71	962	79	116
78	73	958	73	100
78	78	1170	78	99
79	81	972	78	106
77	74	906	78	109
77	86	904	75	100
77	81	902	78	138
78	80	921	79	106
81	80	913	74	106
78	88	897	78	105
78	82	932	79	120
78	71	915	72	100
77	78	902	79	100
77	77	892	79	100
78	80	999	74	108
78	76	922	70	108
78	78	904	78	116
84	81	905	78	133
79	77	923	78	109
78	79	910	78	106
78	79	906	78	108
78	72	909	79	108
79	80	1044	78	100
78	78	914	78	147
84	79	909	78	100
79	78	950	78	107
79	80	913	78	106
78	80	916	78	106
78	80	907	115	108
78	78	914	79	136
79	80	932	78	104
84	76	909	78	108
78	80	899	78	107
79	76	895	89	108
78	81	974	79	100
78	71	909	79	114
88	81	893	78	107
78	80	903	79	100
83	79	942	79	103
78	79	860	79	115
77	80	895	79	105
79	80	899	79	109
78	81	1022	81	107
78	72	907	79	105
78	80	903	79	108
78	80	905	79	103
79	72	915	80	146
78	73	921	78	105
78	78	937	77	108
78	78	917	80	102
78	77	938	79	100
78	71	914	78	100
77	78	907	78	137
79	79	905	79	103
79	80	986	78	107
78	77	917	79	103
79	78	906	84	100
78	79	904	79	108
78	76	917	77	106
77	75	904	77	100
84	78	900	78	105
78	79	894	91	99
110	81	1064	79	110
79	77	909	84	101
79	72	928	78	116
90	73	897	73	100
78	79	900	79	99
85	85	911	78	110
77	71	898	79	107
77	118	906	74	99
78	80	923	90	106
79	79	922	79	105
78	79	892	74	105
77	79	894	79	105
116	80	977	78	106
78	71	909	74	99
77	79	909	78	106
78	79	888	116	100
78	78	920	74	107
79	76	920	70	108
78	78	908	79	106
84	80	898	78	108
79	85	1030	78	147
78	82	916	77	106
79	80	897	84	108
78	72	901	73	108
79	81	910	78	108
79	78	975	78	109
84	82	901	79	101
77	79	902	91	105
78	80	916	79	106
83	79	889	84	105
78	79	940	78	108
86	76	902	79	100
78	81	968	78	108
83	75	894	78	107
78	79	908	78	107
79	78	899	79	104
78	86	905	85	100
78	71	897	78	100
78	76	903	83	114
78	81	890	78	100
77	82	1052	79	105
79	81	896	78	105
78	81	905	78	105
78	80	900	85	108
77	82	892	79	114
78	72	894	79	105
79	80	912	79	108
78	80	947	79	103
79	72	923	80	117
78	72	907	78	105
78	76	919	83	109
78	76	905	74	101
78	78	992	79	100
78	71	900	78	99
79	81	935	78	99
85	80	910	78	102
79	80	922	78	114
78	77	906	83	102
79	78	913	78	100
78	81	902	79	108
90	79	1035	78	100
79	77	906	78	99
84	78	920	79	112
78	81	936	74	98
78	80	915	79	102
78	78	892	78	99
83	73	909	79	108
82	79	903	73	98
83	78	929	83	105
88	79	902	78	105
82	72	918	78	108
81	79	898	73	99
81	81	981	79	107
77	79	901	79	106
77	79	915	75	111
77	81	893	79	105
83	80	918	79	106
78	72	905	74	99
77	79	903	79	100
78	78	906	79	99
77	80	1063	73	114
77	79	900	71	109
83	82	912	79	106
79	82	896	79	109
80	79	913	88	108
78	81	905	78	106
78	81	877	80	114
78	73	897	74	108
84	80	936	78	99
80	77	890	79	108
78	79	894	78	99
80	78	907	78	106
78	80	960	79	110
78	80	897	85	105
78	79	916	78	108
79	77	911	79	100
78	79	907	78	114
77	76	937	78	107
79	86	904	84	114
79	78	904	79	102
77	81	1075	86	100
78	73	935	79	99
78	78	947	78	108
78	81	918	79	100
78	80	903	78	110
84	82	907	79	104
77	81	913	79	106
78	89	929	85	108
77	80	984	78	108
78	70	931	78	106
78	81	951	80	112
77	79	943	79	103
84	73	1014	88	100
78	71	935	79	105
78	75	906	83	107
78	78	938	74	101
77	75	972	79	140
87	70	907	79	100
78	79	924	79	100
83	86	908	78	103
78	81	1044	78	120
78	78	910	86	102
83	80	853	79	102
78	80	917	79	108
78	78	910	78	100
78	78	910	79	100
77	83	930	78	104
78	87	924	74	98
77	80	940	85	108
78	82	931	79	99
77	71	967	78	108
78	71	903	74	99
77	78	982	78	98
77	84	906	78	106
78	70	901	78	113
77	81	919	82	99
78	79	906	79	98
78	79	911	79	104
78	88	912	73	106
78	81	902	79	105
78	94	1055	86	143
84	79	902	74	100
77	80	919	83	100
78	78	891	79	100
78	80	915	73	117
78	91	930	70	108
88	80	915	80	106
79	91	907	79	108
84	78	931	77	109
78	80	897	78	105
77	78	917	79	108
78	72	905	73	107
79	81	979	79	101
78	76	958	78	107
77	81	946	78	99
78	78	965	79	106
83	79	940	79	105
78	78	966	79	105
78	79	917	77	109
78	78	912	79	99
79	87	1070	77	106
78	80	955	79	107
77	81	967	79	107
79	77	905	79	102
78	81	914	79	100
78	72	900	79	101
98	79	863	78	108
78	81	898	78	99
78	82	923	79	112
78	79	909	81	105
78	79	919	79	106
78	79	908	79	109
78	80	964	78	107
78	71	898	78	105
79	79	921	79	107
80	82	919	79	103
77	71	929	79	107
77	71	909	78	105
78	76	928	78	107
78	94	904	74	102
78	80	1053	79	100
78	72	905	79	99
78	81	924	78	101
78	80	911	78	102
85	81	919	79	108
78	77	910	80	103
78	81	912	78	100
78	88	912	79	107
78	117	914	78	102
78	77	893	79	100
84	77	903	78	105
84	85	1066	73	100
78	80	990	85	114
79	87	911	78	101
77	72	908	79	115
77	113	903	73	100
77	78	916	78	98
77	79	904	93	104
84	71	925	78	107
78	81	909	80	100
78	81	1064	79	106
78	87	908	79	106
78	91	884	74	105
86	82	900	79	105
79	80	908	79	106
79	72	918	73	100
77	81	916	85	105
77	78	904	79	100
78	80	945	73	108
79	78	906	71	107
75	78	905	79	111
80	79	905	79	109
79	79	1012	78	115
79	79	892	84	106
78	78	980	78	107
79	96	899	72	108
78	78	913	78	111
78	76	930	78	108
78	79	914	78	101
84	78	919	79	106
84	89	1110	84	105
78	81	898	79	105
78	126	914	78	108
78	78	932	78	100
78	80	903	78	106
78	77	903	87	107
78	82	919	80	107
85	86	923	85	104
78	80	943	79	100
79	84	907	79	100
79	77	924	78	109
78	79	907	79	101
88	81	970	78	100
79	79	916	101	105
85	80	916	100	105
79	80	911	79	109
79	80	901	79	109
78	71	897	79	104
79	78	911	79	108
78	79	901	79	102
79	72	1067	78	110
84	72	902	117	105
79	85	922	79	108
77	78	909	75	103
78	77	908	80	104
78	73	896	80	100
78	81	912	79	99
78	91	933	78	103
78	80	928	150	109
79	82	920	84	102
79	79	916	78	100
78	79	922	79	108
79	78	999	83	100
78	75	909	85	99
78	76	940	133	110
78	80	899	74	99
79	84	959	79	103
78	76	890	79	100
78	72	911	80	107
78	73	912	74	98
87	78	1073	79	105
79	80	908	132	104
85	72	925	80	107
79	85	894	74	99
77	80	900	80	111
78	81	904	80	106
79	78	926	75	110
78	81	900	80	105
78	80	935	105	105
84	72	915	74	100
78	78	919	78	99
78	77	897	79	100
79	81	997	73	113
78	76	912	72	108
76	77	928	79	105
78	91	909	80	109
84	77	929	78	109
83	85	912	80	105
82	79	917	80	118
83	73	905	79	107
83	81	1033	81	99
83	78	894	134	108
83	80	964	80	99
79	79	911	81	106
80	81	907	80	111
79	80	906	80	105
79	80	914	79	107
78	78	909	80	100
78	80	926	105	114
79	76	902	79	108
78	79	914	80	107
79	76	889	80	103
78	80	968	81	99
84	71	892	79	100
78	76	929	79	107
78	81	902	80	100
79	79	925	81	105
79	79	900	79	105
78	79	891	79	105
79	81	913	80	108
77	81	1022	79	108
79	73	942	117	105
78	81	930	80	113
78	79	942	79	102
78	73	941	80	100
84	78	970	79	106
78	79	1117	88	107
78	77	911	75	102
78	77	968	81	106
79	71	931	87	100
78	78	952	79	100
79	76	933	80	103
85	86	994	79	118
79	77	903	79	103
80	79	922	79	106
78	80	908	81	108
79	76	925	79	100
88	75	904	79	99
78	75	918	79	104
85	80	911	74	99
78	80	1056	79	108
78	77	898	79	99
78	71	911	85	108
78	73	901	74	100
78	77	911	79	98
78	80	908	79	104
83	72	959	80	113
82	81	896	74	99
78	80	924	79	99
78	79	892	85	105
78	76	898	74	105
78	80	897	78	105
78	83	977	79	111
77	71	893	73	99
78	80	890	90	100
77	78	901	79	99
78	79	928	80	107
78	76	911	71	109
77	78	908	79	144
79	80	903	85	109
79	85	1035	78	108
78	81	901	79	105
78	80	904	79	108
78	73	907	80	108
78	80	914	79	106
78	78	924	79	109
89	80	972	79	99
79	79	949	78	105
85	81	957	79	104
79	78	964	78	106
79	79	909	84	113
78	75	906	78	99
79	81	1012	78	99
78	76	938	78	110
77	79	914	79	106
84	78	906	79	101
79	79	916	79	104
78	70	905	85	99
78	76	913	79	109
78	80	908	80	98
78	82	1053	104	108
84	80	908	93	105
85	81	915	91	111
79	80	904	79	107
78	80	903	86	107
78	73	905	79	105
78	80	874	80	108
78	80	959	106	102
79	72	955	79	105
78	72	907	83	106
78	76	916	78	108
79	76	903	75	102
78	77	993	79	99
79	71	906	80	99
78	78	940	80	106
80	77	911	79	102
78	84	915	79	105
79	75	920	79	103
78	79	887	85	99
79	80	911	78	108
78	86	1055	78	106
79	77	936	79	100
78	77	942	79	104
79	86	901	73	100
79	79	919	80	112
79	77	892	85	100
78	72	915	79	115
78	79	898	74	98
77	87	926	78	99
79	78	893	79	105
78	77	913	88	107
85	78	901	75	98
78	80	993	85	105
78	78	905	78	106
78	76	908	74	104
85	81	891	79	105
78	78	906	79	105
78	77	904	74	99
84	79	921	78	105
79	79	894	84	99
78	88	1052	74	107
78	77	895	71	107
76	80	913	79	106
97	81	895	79	108
80	83	917	77	116
84	80	905	79	105
79	80	917	84	107
79	72	901	73	107
78	80	939	78	99
78	76	892	78	109
79	79	909	78	106
79	104	902	79	106
84	80	953	79	105
78	79	922	139	105
78	79	894	127	107
78	78	904	102	107
79	82	905	83	106
78	76	908	83	108
78	96	891	162	106
79	77	904	85	102
79	81	1029	84	100
79	73	897	84	100
78	77	899	84	115
78	80	921	84	100
79	81	902	151	100
78	82	905	80	105
78	81	932	79	105
79	81	823	79	108
78	80	951	95	115
84	72	903	80	106
78	79	1002	81	108
79	104	921	81	103
80	73	991	79	131
79	70	907	80	107
79	76	921	77	177
79	78	926	75	102
78	75	959	79	101
80	71	912	108	100
78	104	914	79	99
78	77	929	80	103
79	81	1053	79	106
84	78	912	80	102
79	81	909	91	99
79	90	959	81	107
79	79	912	134	100
78	118	912	80	126
78	79	928	79	106
77	81	924	76	99
84	79	941	81	102
79	76	915	80	106
78	71	931	80	108
78	72	925	88	142
77	117	999	80	99
79	79	919	80	105
78	71	917	80	106
82	82	920	74	99
78	80	912	80	100
78	79	912	79	160
78	77	915	75	106
77	95	864	79	105
78	86	1087	81	105
79	73	910	75	100
78	80	911	79	99
79	78	829	80	113
79	81	938	75	107
78	77	970	73	108
77	84	912	81	106
79	88	925	80	109
80	78	950	79	109
78	80	909	80	106
79	88	920	81	108
79	71	924	74	108
79	121	984	80	100
79	77	906	79	107
79	79	922	80	99
79	79	941	80	105
79	79	927	80	105
85	79	906	79	105
79	78	908	79	107
79	79	851	80	102
78	81	1045	77	105
79	78	907	80	108
78	80	911	80	107
79	77	919	80	108
117	84	919	80	100
78	72	904	79	100
78	78	907	80	113
83	81	945	80	101
83	81	944	79	100
93	78	915	78	105
83	80	905	79	106
85	78	927	80	108
82	105	1007	80	114
82	71	920	79	106
78	78	922	80	108
78	80	934	79	103
79	71	942	79	100
79	78	911	80	106
85	76	914	80	113
79	84	860	75	103
79	78	1068	80	100
79	72	943	80	101
78	81	955	79	100
79	77	969	79	104
78	80	957	79	111
84	78	950	80	103
78	86	964	79	100
110	85	937	81	108
103	77	930	79	101
93	77	912	79	100
94	75	918	79	105
98	79	932	74	99
98	80	1000	79	103
92	82	909	79	100
92	71	913	80	107
91	73	925	74	99
81	77	920	79	99
80	79	909	79	111
79	72	918	79	107
78	81	922	74	99
78	86	1072	85	100
79	81	910	80	105
79	78	909	75	105
95	80	920	80	105
96	81	910	79	105
79	81	946	74	99
78	81	905	81	100
78	85	945	79	109
78	81	942	74	109
79	77	901	70	109
76	79	902	79	106
104	80	824	78	109
80	79	990	78	109
79	81	907	78	105
79	85	915	78	109
79	73	927	75	108
79	79	935	78	101
78	77	918	79	107
119	79	911	79	100
79	79	927	79	105
79	81	1057	78	112
79	86	907	79	106
79	81	911	85	108
90	79	937	79	100
80	81	909	79	100
118	78	911	78	108
78	81	922	79	113
80	85	912	79	104
79	88	944	80	100
80	72	902	85	100
79	76	909	84	108
79	80	915	80	103
120	82	957	79	107
80	89	916	79	105
79	80	905	87	105
80	87	931	80	108
78	79	911	85	108
79	72	907	79	105
78	79	939	79	115
119	80	938	80	102
79	74	1049	79	100
79	72	911	78	105
79	85	916	78	108
78	79	925	82	102
79	78	927	80	106
79	72	916	79	100
92	81	923	78	100
79	78	931	79	102
79	81	937	80	105
79	83	915	79	102
79	79	903	87	107
81	77	929	80	108
79	77	977	79	99
80	75	907	79	99
78	75	912	79	105
78	81	854	74	101
79	87	955	79	109
78	76	906	116	101
79	71	901	79	108
79	73	923	74	99
79	87	1067	84	99
79	90	911	79	106
78	73	909	89	113
79	87	929	76	100
79	81	910	81	99
80	81	919	79	105
92	78	914	74	106
79	81	915	79	105
79	81	936	79	110
78	71	910	74	100
78	86	905	78	100
78	77	948	85	100
78	81	997	73	108
80	76	911	71	108
77	78	907	78	111
80	81	917	79	109
80	76	923	78	109
79	86	914	78	105
79	79	903	83	108
81	72	874	73	110
85	82	1093	78	108
79	77	935	78	109
79	80	1002	79	101
79	79	935	78	105
80	87	916	80	106
79	80	906	84	105
78	80	908	78	115
76	79	935	79	100
80	80	935	78	100
78	85	917	78	107
78	79	919	93	107
80	82	921	81	104
79	81	981	86	105
79	71	910	78	100
78	76	900	78	109
84	81	929	78	99
78	80	939	80	100
79	77	901	79	105
79	87	904	79	110
79	81	937	85	108
79	82	1030	79	110
79	73	907	78	105
84	80	902	79	115
79	80	930	80	103
80	72	950	79	105
79	78	925	78	104
79	78	913	84	108
87	78	945	75	103
79	77	945	79	99
84	71	909	79	100
79	79	919	78	105
79	76	930	79	103
79	87	993	78	106
80	77	919	84	102
85	79	908	79	100
79	78	860	79	107
84	77	935	79	105
78	89	910	78	99
78	77	914	79	105
79	87	924	76	99
78	88	1053	80	103
79	78	903	79	99
78	73	912	79	112
78	74	936	74	99
79	79	916	79	99
79	80	921	80	105
79	79	922	74	108
78	81	929	75	102
79	81	923	80	98
79	79	910	79	106
78	77	940	74	105
79	80	927	79	104
79	81	1005	79	105
78	77	906	74	99
78	79	921	79	100
79	78	919	80	100
438	79	936	73	108
81	77	953	71	108
77	78	913	79	106
81	81	921	78	108
80	84	1038	78	114
80	81	919	79	105
80	80	909	79	108
80	72	932	74	108
81	80	919	78	99
80	87	910	79	108
122	81	918	79	104
80	85	864	90	105
86	80	928	79	107
87	79	909	85	105
79	78	903	79	107
77	76	931	79	101
184	81	974	78	105
108	75	904	78	107
97	85	906	79	106
81	77	878	80	102
81	78	913	85	99
133	70	898	79	100
81	77	888	79	111
83	81	887	79	99
80	88	1059	79	99
80	84	907	79	105
80	80	908	78	105
80	80	921	85	108
79	81	896	79	108
80	72	903	79	106
81	80	898	80	107
105	79	933	79	102
82	79	930	79	105
80	71	904	78	104
80	76	905	85	108
80	76	986	75	102
79	77	1044	79	99
81	82	914	78	100
117	79	947	79	100
81	116	914	90	112
80	79	924	78	106
86	76	909	85	103
85	78	903	78	101
84	78	938	79	108
85	86	1138	79	101
124	79	926	79	99
91	84	1002	79	105
84	80	985	74	101
80	80	964	117	103
80	78	967	78	100
83	73	945	79	108
81	73	1157	74	100
81	79	1149	78	99
81	85	1172	79	107
79	71	1032	73	107
80	79	953	80	99
81	81	1022	79	99
81	80	918	79	106
82	77	1027	74	106
81	81	909	79	105
81	85	930	78	105
80	71	924	73	98
80	79	933	85	100
80	79	906	79	109
79	88	1076	73	107
105	88	905	72	109
85	81	960	79	110
81	86	916	90	108
81	78	926	79	109
80	80	907	84	105
80	80	934	78	107
80	73	909	73	109
118	80	952	78	100
80	76	1245	78	109
79	85	957	79	99
80	77	951	78	104
81	80	995	84	104
90	78	906	79	106
80	79	924	78	109
114	77	942	79	99
79	78	906	78	99
79	83	967	79	106
79	78	927	79	112
80	77	939	85	104
79	81	1079	79	100
80	72	930	79	99
94	77	903	79	108
80	81	902	79	102
80	87	912	79	99
80	78	925	79	104
79	81	906	83	105
79	81	911	79	108
79	80	956	79	107
80	80	873	79	105
79	85	907	80	112
80	84	922	78	103
80	73	984	79	100
79	71	933	83	105
79	76	940	78	108
79	78	917	74	101
79	75	948	79	105
80	71	925	79	100
79	85	918	78	99
80	78	922	79	103
79	81	1060	79	105
80	77	927	85	103
101	80	913	78	100
79	78	925	79	108
81	77	918	78	100
79	84	885	78	99
79	78	923	79	105
79	81	913	73	112
79	79	947	80	102
103	76	925	78	100
80	71	903	79	108
80	72	915	75	99
79	84	989	78	100
79	79	937	79	106
79	71	924	74	107
78	81	912	74	100
116	79	932	80	100
79	90	931	79	105
85	77	909	74	105
79	87	908	78	105
80	85	1066	82	104
79	79	920	73	100
79	81	917	80	99
117	78	901	80	99
79	80	924	74	107
79	78	891	71	107
77	86	906	80	104
79	82	926	79	109
90	79	948	78	108
79	80	922	84	106
117	79	911	79	113
78	71	911	81	119
79	80	990	78	100
79	82	935	79	109
79	79	914	78	100
80	78	920	78	106
79	79	918	85	106
95	79	922	78	106
79	79	901	79	107
77	77	909	78	100
79	87	1035	79	100
79	77	922	78	108
79	80	903	79	107
80	77	902	85	104
93	80	922	80	99
80	83	915	78	100
79	77	904	79	109
78	86	897	78	99
79	80	932	88	99
80	76	917	79	104
79	80	893	85	105
80	79	907	80	108
79	86	970	79	108
79	71	909	78	105
78	85	898	79	107
79	80	917	79	139
80	71	938	79	100
78	71	920	85	105
80	77	914	78	107
78	78	912	74	102
79	78	1059	79	99
79	79	888	83	99
78	79	913	79	100
79	78	908	79	103
79	81	913	85	105
79	78	926	79	103
79	80	906	78	100
80	78	912	79	108
79	84	930	79	99
78	76	927	79	101
78	76	919	78	104
79	79	956	80	99
80	80	1032	79	101
79	86	884	79	100
79	71	906	79	107
78	78	925	74	100
78	78	938	89	98
78	79	893	79	105
78	70	906	80	106
89	81	895	74	109
78	89	1055	79	99
78	81	1055	79	107
78	84	916	74	105
79	86	917	80	104
88	80	919	79	105
79	73	925	80	98
85	87	916	79	99
79	80	908	79	100
78	81	939	75	107
79	83	925	71	107
76	79	907	80	105
80	79	908	84	108
79	79	989	84	108
85	79	897	79	106
79	79	951	78	108
79	73	944	74	107
79	84	1018	79	100
80	77	961	79	107
79	79	945	79	99
79	79	956	84	106
85	80	1092	79	105
80	90	952	79	104
79	81	938	78	108
77	84	955	79	112
78	81	948	87	100
78	77	966	79	107
78	80	947	86	106
79	78	934	80	104
79	81	979	79	99
79	71	937	78	100
79	83	938	79	108
79	79	941	79	100
79	81	1018	80	99
85	76	945	85	105
78	85	941	78	104
80	80	952	79	109
78	79	974	79	108
79	76	908	79	106
78	78	906	79	108
77	80	951	79	100
79	72	1074	85	99
78	72	900	83	105
79	77	902	78	107
78	77	912	75	102
79	83	934	79	99
78	73	908	80	100
78	80	920	79	99
79	78	912	84	114
79	80	912	78	106
84	85	908	79	108
80	79	903	79	100
79	82	917	80	107
79	79	1003	87	100
79	77	903	79	100
78	76	917	85	105
78	81	904	74	105
85	79	1147	79	101
79	76	938	78	99
79	71	940	80	108
79	73	980	74	99
78	86	1125	73	99
88	80	958	79	110
78	72	950	75	107
84	81	948	75	99
79	81	930	79	99
79	92	933	78	105
79	79	920	74	105
84	81	903	79	110
78	80	954	79	105
79	71	918	75	99
82	79	913	79	99
79	76	935	79	109
79	85	1046	73	108
79	76	933	71	114
77	78	947	79	105
79	81	937	79	109
84	77	980	79	107
83	94	945	79	106
84	79	936	78	108
83	78	1001	73	114
84	81	1085	78	99
83	78	931	81	108
83	81	942	79	100
79	78	958	80	106
79	80	916	80	105
79	79	910	79	111
78	105	909	78	108
76	78	924	78	104
80	81	933	79	100
86	76	906	79	107
78	79	895	80	106
104	76	917	79	140
79	80	970	79	99
83	78	909	78	99
78	76	908	80	107
78	82	933	79	108
79	84	927	80	100
79	77	899	93	110
122	80	892	79	105
80	80	917	79	108
78	94	1036	79	107
87	73	894	79	105
80	81	895	79	108
80	80	925	79	102
78	72	909	80	100
115	84	911	78	105
79	78	909	78	108
78	85	927	74	102
79	77	934	79	100
79	71	898	81	105
78	79	910	79	99
80	77	940	80	100
126	80	1004	78	105
78	77	902	79	102
78	85	909	78	99
78	78	907	78	115
79	77	928	79	100
81	77	903	80	100
79	75	919	80	104
79	80	912	74	107
78	88	1062	80	104
84	84	939	79	114
79	72	901	78	108
80	73	911	74	100
78	78	922	74	98
79	81	905	79	104
79	72	915	74	107
79	86	903	74	107
78	86	930	79	99
79	79	902	79	104
79	76	912	74	105
78	79	907	79	104
79	81	996	80	105
93	81	898	74	105
78	80	905	78	100
78	84	901	79	99
79	79	941	73	107
